document,topic,gamma
2015554,23,0.057432432
1842678,23,0.059322034
1934782,23,0.066666667
1824258,23,0.066666667
1820685,23,0.06741573
1903423,23,0.06870229
1947295,23,0.073248408
2032292,23,0.078488372
1820573,23,0.105072464
1821822,23,0.105263158
2038483,23,0.117088608
2123024,23,0.122641509
1914613,23,0.123376623
1723734,23,0.146666667
1922202,23,0.199152542
1842074,23,0.213235294
1921576,23,0.215946844
1922291,23,0.220149254
1753983,23,0.239819005
1822567,23,0.245535714
1842096,23,0.25
1922072,23,0.260700389
1842287,23,0.279569892
1921485,23,0.280254777
1922180,23,0.299295775
1922169,23,0.30418251
2043237,23,0.321100917
1921813,23,0.327731092
2042700,23,0.332278481
2043084,23,0.351851852
1914771,23,0.360995851
2043022,23,0.366153846
1921726,23,0.366883117
1754014,23,0.372881356
2043104,23,0.376344086
1754092,23,0.381481481
1922398,23,0.385321101
1750038,23,0.391304348
2043250,23,0.393442623
1921840,23,0.396825397
1753681,23,0.397476341
1946607,23,0.403225806
2043095,23,0.404129794
1946626,23,0.408730159
1946493,23,0.415873016
1922270,23,0.424050633
1753900,23,0.428104575
1754085,23,0.435087719
2042882,23,0.440443213
1754054,23,0.443037975
1820686,23,0.447488584
1946557,23,0.449315068
1941415,23,0.450920245
2042996,23,0.453531599
2043302,23,0.457680251
1946599,23,0.457680251
1946537,23,0.461111111
1946650,23,0.468468468
1946619,23,0.472
2043324,23,0.47311828
1946442,23,0.484375
2042416,23,0.495327103
1946553,23,0.512367491
2043106,23,0.526610644
2022023,24,0.004807692
2021871,24,0.005263158
2022055,24,0.005405405
2125798,24,0.005449591
2125703,24,0.005586592
2048018,24,0.005617978
1922512,24,0.005681818
1922642,24,0.005763689
1828902,24,0.005934718
1946650,24,0.006006006
2125913,24,0.006060606
1922398,24,0.006116208
1856384,24,0.006116208
2125727,24,0.006153846
1806815,24,0.00625
2114936,24,0.006389776
1921726,24,0.006493506
1822030,24,0.006557377
2126031,24,0.006622517
2125758,24,0.007125891
1842287,24,0.007168459
2125872,24,0.007177033
1937714,24,0.007272727
1855925,24,0.007326007
2105723,24,0.007380074
2042996,24,0.007434944
2105721,24,0.007518797
1937490,24,0.007518797
1922169,24,0.007604563
1920529,24,0.007662835
2039408,24,0.007692308
1922004,24,0.007874016
1922639,24,0.008086253
2037360,24,0.008130081
1828149,24,0.008264463
1953525,24,0.008264463
1946537,24,0.008333333
2125606,24,0.008379888
2125510,24,0.008426966
2125906,24,0.008426966
1754014,24,0.008474576
1854494,24,0.008583691
1846321,24,0.00862069
2017950,24,0.00877193
2043095,24,0.008849558
1922560,24,0.008928571
1856189,24,0.009063444
1820686,24,0.00913242
1761249,24,0.009202454
2028426,24,0.009259259
1848789,24,0.009404389
1806889,24,0.009433962
2114660,24,0.009463722
1753681,24,0.009463722
1954836,24,0.00952381
1946493,24,0.00952381
1828466,24,0.00952381
2024020,24,0.009584665
2105661,24,0.009584665
2125868,24,0.009592326
1946607,24,0.009677419
1937738,24,0.01010101
2100139,24,0.010238908
1855841,24,0.010600707
1946553,24,0.010600707
2125644,24,0.010752688
1946557,24,0.010958904
1829075,24,0.010989011
2043084,24,0.011111111
1828820,24,0.011111111
2041788,24,0.011111111
2028397,24,0.01119403
2022168,24,0.011204482
2000750,24,0.011560694
1954923,24,0.011661808
2021713,24,0.011730205
2037658,24,0.011764706
1820531,24,0.012
1927550,24,0.012096774
2021791,24,0.012158055
2000483,24,0.012232416
2030313,24,0.012406948
1828822,24,0.012539185
2125748,24,0.012594458
1754054,24,0.012658228
1806908,24,0.012779553
1828288,24,0.012886598
1954978,24,0.012903226
2138250,24,0.013114754
2039288,24,0.013114754
1842096,24,0.013157895
2117073,24,0.013245033
1946619,24,0.013333333
1723734,24,0.013333333
2125483,24,0.013333333
2139901,24,0.013333333
2140003,24,0.013333333
2030148,24,0.013422819
1922761,24,0.013477089
1900210,24,0.013636364
1856346,24,0.01369863
1937612,24,0.013736264
2104532,24,0.013745704
2042882,24,0.013850416
2112689,24,0.013937282
2120888,24,0.01396648
1806904,24,0.014084507
2105555,24,0.014336918
2115008,24,0.014492754
1922591,24,0.014527845
2039354,24,0.014652015
2125684,24,0.014742015
1754092,24,0.014814815
2041856,24,0.015151515
1955109,24,0.015243902
2113955,24,0.015267176
2105254,24,0.01529052
2105251,24,0.015384615
2125764,24,0.015479876
1922687,24,0.015544041
2042416,24,0.015576324
1819521,24,0.015748031
1921840,24,0.015873016
2021693,24,0.015873016
1760894,24,0.015957447
2025162,24,0.01607717
1828974,24,0.016085791
2043104,24,0.016129032
2115025,24,0.016129032
1829071,24,0.016393443
1915780,24,0.016393443
1806593,24,0.016548463
1922666,24,0.016620499
1934782,24,0.016666667
1828942,24,0.016713092
2025349,24,0.016722408
1931724,24,0.016806723
1922202,24,0.016949153
1920560,24,0.016990291
2022036,24,0.017073171
2000847,24,0.017094017
1922758,24,0.01734104
2054920,24,0.017361111
1754085,24,0.01754386
2025046,24,0.017766497
1919004,24,0.017857143
1926736,24,0.017910448
2031066,24,0.017921147
2021744,24,0.018018018
2055062,24,0.018050542
2121898,24,0.018181818
1828010,24,0.018276762
2125733,24,0.018292683
2043237,24,0.018348624
2039637,24,0.018461538
1761251,24,0.018726592
2043302,24,0.018808777
2105635,24,0.018867925
1919326,24,0.018918919
2021585,24,0.018927445
1922658,24,0.01910828
2125858,24,0.019283747
2115028,24,0.019305019
1828993,24,0.019354839
1753900,24,0.019607843
1807056,24,0.019736842
2041960,24,0.019830028
1946626,24,0.01984127
1921576,24,0.019933555
1931800,24,0.020408163
2021874,24,0.020501139
2105489,24,0.020671835
1914771,24,0.020746888
2023234,24,0.020833333
1806323,24,0.021021021
1828571,24,0.021021021
1820666,24,0.021097046
1955049,24,0.021148036
2105726,24,0.021406728
1928820,24,0.021428571
1842074,24,0.022058824
1954259,24,0.022222222
1822567,24,0.022321429
2054968,24,0.022364217
1922291,24,0.02238806
2025257,24,0.022580645
1753983,24,0.022624434
1914613,24,0.022727273
1828910,24,0.022727273
1922579,24,0.02295082
2029632,24,0.022988506
1821775,24,0.023041475
1949922,24,0.023166023
1828869,24,0.023188406
1806607,24,0.0234375
2123024,24,0.023584906
1750038,24,0.023715415
1760884,24,0.024122807
1761008,24,0.024221453
1956193,24,0.024271845
2043022,24,0.024615385
2022138,24,0.024691358
2100155,24,0.024922118
2043324,24,0.025089606
2125362,24,0.025125628
2043106,24,0.025210084
1921813,24,0.025210084
2114680,24,0.025236593
1842678,24,0.025423729
2125528,24,0.025714286
1807086,24,0.026392962
1937778,24,0.026548673
2039583,24,0.027190332
1829008,24,0.027272727
2125865,24,0.02739726
2039606,24,0.027607362
1941415,24,0.027607362
1946442,24,0.028125
1946599,24,0.028213166
1806705,24,0.028268551
2022040,24,0.028490028
2100234,24,0.028753994
1761158,24,0.029045643
1922694,24,0.029411765
2000388,24,0.029498525
1855978,24,0.02962963
2039634,24,0.029673591
1855886,24,0.02994012
1820685,24,0.029962547
2114974,24,0.030405405
1922072,24,0.031128405
2039445,24,0.031141869
2114824,24,0.03125
1820640,24,0.03125
1856302,24,0.03125
1922598,24,0.031476998
2039616,24,0.031545741
1922649,24,0.031662269
1922180,24,0.031690141
1947295,24,0.031847134
2113981,24,0.032142857
2126023,24,0.032388664
1954776,24,0.032490975
1943041,24,0.032520325
2038029,24,0.032835821
2021540,24,0.032967033
2022190,24,0.033096927
1912753,24,0.033175355
1835309,24,0.033519553
2100343,24,0.034013605
1760993,24,0.034246575
1841792,24,0.034482759
1922697,24,0.034682081
1922270,24,0.034810127
2126059,24,0.035211268
2113839,24,0.035947712
2114808,24,0.036144578
1903152,24,0.037974684
1921485,24,0.038216561
2125295,24,0.038461538
1829004,24,0.039106145
2114200,24,0.039145907
1824258,24,0.039215686
2043250,24,0.039344262
1856394,24,0.039634146
1951688,24,0.039772727
1844136,24,0.040229885
1922551,24,0.040697674
2122416,24,0.041509434
1956114,24,0.042016807
1940221,24,0.042168675
2105718,24,0.042372881
1937251,24,0.042424242
2000865,24,0.042704626
2021628,24,0.043243243
2125924,24,0.043624161
2114911,24,0.044067797
1806664,24,0.044827586
2039610,24,0.047619048
2125677,24,0.047738693
2114981,24,0.04778157
2021900,24,0.04815864
2025686,24,0.048295455
2114952,24,0.048929664
1821753,24,0.049773756
1821829,24,0.050251256
2042700,24,0.050632911
1821744,24,0.050761421
1821780,24,0.05078125
1926789,24,0.051383399
1920550,24,0.051546392
2125940,24,0.052469136
1821560,24,0.052631579
1955062,24,0.053892216
2032292,24,0.055232558
1821766,24,0.057291667
2015554,24,0.060810811
1820573,24,0.061594203
2114892,24,0.062068966
1821788,24,0.064171123
2113803,24,0.064417178
1806698,24,0.065753425
2125921,24,0.065868263
1821841,24,0.066666667
2038483,24,0.069620253
2041970,24,0.070671378
1901733,24,0.074829932
2105801,24,0.075163399
1903423,24,0.076335878
1954946,24,0.080128205
2039605,24,0.082508251
1806874,24,0.082822086
1821822,24,0.084210526
1760831,24,0.089058524
2114789,24,0.089171975
2024584,24,0.105442177
1907537,24,0.106557377
2032122,24,0.117088608
2011117,24,0.123505976
2100134,24,0.128654971
1821794,24,0.129186603
1954967,24,0.129682997
1912474,24,0.144021739
2039612,24,0.182692308
1820609,24,0.186440678
2100355,24,0.192307692
2000599,24,0.255319149
1821666,24,0.318897638
1934285,24,0.573076923
2025046,25,0.005076142
2043104,25,0.005376344
2021540,25,0.005494505
1835309,25,0.005586592
2043106,25,0.005602241
2125906,25,0.005617978
2041960,25,0.005665722
2125528,25,0.005714286
2029632,25,0.005747126
1954923,25,0.005830904
2043095,25,0.005899705
1937778,25,0.005899705
2023234,25,0.005952381
1946650,25,0.006006006
1856189,25,0.006042296
2000599,25,0.006079027
2021585,25,0.006309148
1954836,25,0.006349206
2114936,25,0.006389776
2024020,25,0.006389776
2105661,25,0.006389776
1753900,25,0.006535948
1829071,25,0.006557377
2138250,25,0.006557377
2126031,25,0.006622517
1921576,25,0.006644518
2030148,25,0.006711409
2100343,25,0.006802721
2024584,25,0.006802721
2114981,25,0.006825939
1920550,25,0.006872852
2041970,25,0.007067138
1946553,25,0.007067138
2114200,25,0.007117438
1842287,25,0.007168459
1937714,25,0.007272727
2105723,25,0.007380074
1855978,25,0.007407407
1922169,25,0.007604563
1934285,25,0.007692308
2039408,25,0.007692308
2105489,25,0.007751938
1922072,25,0.007782101
1819521,25,0.007874016
2011117,25,0.007968127
1927550,25,0.008064516
2125644,25,0.008064516
1922761,25,0.008086253
1912474,25,0.008152174
1907537,25,0.008196721
1937612,25,0.008241758
2048018,25,0.008426966
1754054,25,0.008438819
1820666,25,0.008438819
1922202,25,0.008474576
1846321,25,0.00862069
1760884,25,0.00877193
1919004,25,0.008928571
1753983,25,0.009049774
2039583,25,0.009063444
1955109,25,0.009146341
1856394,25,0.009146341
2114952,25,0.009174312
2043237,25,0.009174312
1806874,25,0.009202454
1941415,25,0.009202454
2105251,25,0.009230769
1946442,25,0.009375
1753681,25,0.009463722
1946493,25,0.00952381
2114789,25,0.00955414
1922658,25,0.00955414
1821794,25,0.009569378
1821560,25,0.009569378
2025162,25,0.009646302
1946607,25,0.009677419
1920560,25,0.009708738
2113839,25,0.009803922
2105801,25,0.009803922
2039288,25,0.009836066
1842096,25,0.009868421
1807056,25,0.009868421
2117073,25,0.009933775
1821829,25,0.010050251
1937738,25,0.01010101
2015554,25,0.010135135
1821744,25,0.010152284
1856346,25,0.010273973
1806607,25,0.010416667
1821766,25,0.010416667
2112689,25,0.010452962
1821788,25,0.010695187
2031066,25,0.010752688
1820573,25,0.010869565
1806698,25,0.010958904
2125865,25,0.010958904
1842074,25,0.011029412
2042996,25,0.011152416
2120888,25,0.011173184
1761251,25,0.011235955
1920529,25,0.011494253
1922758,25,0.011560694
1922697,25,0.011560694
1949922,25,0.011583012
2115028,25,0.011583012
2100134,25,0.011695906
1821780,25,0.01171875
2037658,25,0.011764706
1821666,25,0.011811024
1806593,25,0.011820331
1750038,25,0.011857708
2039634,25,0.011869436
1820531,25,0.012
1940221,25,0.012048193
1829008,25,0.012121212
2126023,25,0.012145749
1922398,25,0.012232416
2000483,25,0.012232416
2105254,25,0.012232416
1931800,25,0.012244898
2039637,25,0.012307692
2043022,25,0.012307692
2125940,25,0.012345679
2028426,25,0.012345679
1934782,25,0.0125
1848789,25,0.012539185
1921813,25,0.012605042
1956114,25,0.012605042
2114660,25,0.012618297
2039616,25,0.012618297
2042700,25,0.012658228
1842678,25,0.012711864
1947295,25,0.012738854
2039612,25,0.012820513
1828993,25,0.012903226
1914613,25,0.012987013
2039605,25,0.01320132
1921840,25,0.013227513
1946619,25,0.013333333
2139901,25,0.013333333
2140003,25,0.013333333
1820640,25,0.013392857
2125924,25,0.013422819
2114974,25,0.013513514
2100139,25,0.013651877
1806664,25,0.013793103
2114892,25,0.013793103
1821775,25,0.013824885
1946537,25,0.013888889
2054920,25,0.013888889
2123024,25,0.014150943
2025686,25,0.014204545
1912753,25,0.014218009
2000847,25,0.014245014
1928820,25,0.014285714
2055062,25,0.014440433
1922591,25,0.014527845
1956193,25,0.014563107
1855925,25,0.014652015
2039354,25,0.014652015
2041788,25,0.014814815
2038029,25,0.014925373
1922291,25,0.014925373
1926736,25,0.014925373
1820685,25,0.014981273
2105721,25,0.015037594
2114808,25,0.015060241
2125362,25,0.015075377
2122416,25,0.01509434
1955049,25,0.01510574
1937251,25,0.015151515
2041856,25,0.015151515
2125733,25,0.015243902
2113955,25,0.015267176
2113803,25,0.015337423
2125764,25,0.015479876
2100155,25,0.015576324
1806815,25,0.015625
1946599,25,0.015673981
1922649,25,0.015831135
1921485,25,0.015923567
2100234,25,0.015974441
2025257,25,0.016129032
1954978,25,0.016129032
2037360,25,0.016260163
2125703,25,0.016759777
2114911,25,0.016949153
1922512,25,0.017045455
1760993,25,0.017123288
1844136,25,0.017241379
2039445,25,0.017301038
2017950,25,0.01754386
1806705,25,0.017667845
2100355,25,0.017751479
2105555,25,0.017921147
1855886,25,0.017964072
1821753,25,0.018099548
2115008,25,0.018115942
1761249,25,0.018404908
2042416,25,0.018691589
1922639,25,0.018867925
1919326,25,0.018918919
2038483,25,0.018987342
1903152,25,0.018987342
1954259,25,0.019047619
1903423,25,0.019083969
2043250,25,0.019672131
1951688,25,0.019886364
2022040,25,0.01994302
1943041,25,0.020325203
1821841,25,0.020512821
2000388,25,0.020648968
1953525,25,0.020661157
1754085,25,0.021052632
1922180,25,0.021126761
2126059,25,0.021126761
1754014,25,0.021186441
1855841,25,0.021201413
2043324,25,0.021505376
2021628,25,0.021621622
1922598,25,0.021791768
2043302,25,0.021943574
1922270,25,0.022151899
2043084,25,0.022222222
2030313,25,0.022332506
1829004,25,0.022346369
1954946,25,0.022435897
2115025,25,0.022580645
2105718,25,0.02259887
1820686,25,0.02283105
2025349,25,0.023411371
2114824,25,0.0234375
2039610,25,0.023809524
1955062,25,0.023952096
2104532,25,0.024054983
1841792,25,0.024137931
1761008,25,0.024221453
1806904,25,0.024647887
2042882,25,0.024930748
2022168,25,0.025210084
2114680,25,0.025236593
1954776,25,0.025270758
2032122,25,0.025316456
1760831,25,0.025445293
2021900,25,0.025495751
1854494,25,0.025751073
1954967,25,0.025936599
2000750,25,0.026011561
2028397,25,0.026119403
1821822,25,0.026315789
1937490,25,0.026315789
2125295,25,0.026627219
1723734,25,0.026666667
1901733,25,0.027210884
2125913,25,0.027272727
2039606,25,0.027607362
2113981,25,0.028571429
1915780,25,0.028688525
2125872,25,0.028708134
2054968,25,0.028753994
1926789,25,0.031620553
1946626,25,0.031746032
1900210,25,0.031818182
1914771,25,0.033195021
1754092,25,0.033333333
2125606,25,0.033519553
1856384,25,0.033639144
2032292,25,0.034883721
2125483,25,0.035555556
2000865,25,0.035587189
2125858,25,0.035812672
1822030,25,0.036065574
1760894,25,0.037234043
1820609,25,0.038135593
1806323,25,0.039039039
1822567,25,0.040178571
2022138,25,0.043209877
1828288,25,0.043814433
1922551,25,0.046511628
1921726,25,0.048701299
2125798,25,0.049046322
1828869,25,0.049275362
1946557,25,0.049315068
2021874,25,0.050113895
2125748,25,0.050377834
1931724,25,0.054621849
2125677,25,0.055276382
1761158,25,0.058091286
1824258,25,0.058823529
1806889,25,0.062893082
2021791,25,0.063829787
1828149,25,0.066115702
2022023,25,0.067307692
1806908,25,0.07028754
2105635,25,0.081761006
1828010,25,0.083550914
1807086,25,0.090909091
1829075,25,0.096153846
1922579,25,0.098360656
1856302,25,0.104166667
2021871,25,0.118421053
2121898,25,0.12
1922642,25,0.121037464
2022055,25,0.162162162
2125727,25,0.163076923
2125510,25,0.165730337
1828466,25,0.174603175
2125684,25,0.186732187
2021744,25,0.186936937
1828820,25,0.197222222
1922666,25,0.202216066
1922560,25,0.202380952
2125921,25,0.21257485
2125758,25,0.213776722
2105726,25,0.235474006
1828974,25,0.238605898
1922004,25,0.244094488
1828902,25,0.246290801
1828942,25,0.247910864
1922687,25,0.256476684
2022036,25,0.265853659
2125868,25,0.26618705
1828910,25,0.292613636
2022190,25,0.293144208
2021713,25,0.296187683
1922694,25,0.296568627
1828822,25,0.300940439
1828571,25,0.318318318
